-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-3.405	-3.652	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-3.157	-3.405	-1.158	0	-1.378	-1.626	-1.873	-2.121	-2.369	-2.617	-1.896	-1.158	-1.851	-2.098	-2.346	-2.594	-2.842	-3.09	
-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-3.405	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-3.157	-1.406	-1.158	0	-1.378	-1.626	-1.873	-2.121	-2.369	-2.143	-1.896	-1.158	-1.851	-2.098	-2.346	-2.594	-2.842	
-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-1.653	-1.406	-1.158	0	-1.378	-1.626	-1.873	-2.121	-2.391	-2.143	-1.896	-1.158	-1.851	-2.098	-2.346	-2.594	
-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-1.901	-1.653	-1.406	-1.158	0	-1.378	-1.626	-1.873	-2.639	-2.391	-2.143	-1.896	-1.158	-1.851	-2.098	-2.346	
-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.149	-1.901	-1.653	-1.406	-1.158	0	-1.378	-1.626	-2.887	-2.639	-2.391	-2.143	-1.896	-1.158	-1.851	-2.098	
-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-3.09	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.397	-2.149	-1.901	-1.653	-1.406	-1.158	0	-1.378	-3.135	-2.887	-2.639	-2.391	-2.143	-1.896	-1.158	-1.851	
-3.585	-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.645	-2.397	-2.149	-1.901	-1.653	-1.406	-1.158	0	-3.382	-3.135	-2.887	-2.639	-2.391	-2.143	-1.896	-1.158	
-1.873	-2.661	-2.909	-3.157	-3.405	-3.652	-3.9	-4.148	-1.626	-2.413	-2.661	-2.909	-3.157	-3.405	-3.652	-3.9	-1.378	-2.166	-2.413	-2.661	-2.909	-3.157	-3.405	-3.652	0	-1.378	-1.626	-1.873	-2.121	-2.369	-2.617	-2.865	
-2.346	-1.873	-2.661	-2.909	-3.157	-3.405	-3.652	-3.9	-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-3.405	-3.652	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-3.157	-3.405	-1.158	0	-1.378	-1.626	-1.873	-2.121	-2.369	-2.617	
-2.594	-2.346	-1.873	-2.661	-2.909	-3.157	-3.405	-3.652	-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-3.405	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-3.157	-1.406	-1.158	0	-1.378	-1.626	-1.873	-2.121	-2.369	
-2.842	-2.594	-2.346	-1.873	-2.661	-2.909	-3.157	-3.405	-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-3.157	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-2.909	-1.653	-1.406	-1.158	0	-1.378	-1.626	-1.873	-2.121	
-3.09	-2.842	-2.594	-2.346	-1.873	-2.661	-2.909	-3.157	-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.909	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.661	-1.901	-1.653	-1.406	-1.158	0	-1.378	-1.626	-1.873	
-3.337	-3.09	-2.842	-2.594	-2.346	-1.873	-2.661	-2.909	-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-2.661	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.413	-2.149	-1.901	-1.653	-1.406	-1.158	0	-1.378	-1.626	
-3.585	-3.337	-3.09	-2.842	-2.594	-2.346	-1.873	-2.661	-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-2.413	-3.09	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.166	-2.397	-2.149	-1.901	-1.653	-1.406	-1.158	0	-1.378	
-3.833	-3.585	-3.337	-3.09	-2.842	-2.594	-2.346	-1.873	-3.585	-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.626	-3.337	-3.09	-2.842	-2.594	-2.346	-2.098	-1.851	-1.378	-2.645	-2.397	-2.149	-1.901	-1.653	-1.406	-1.158	0	
