0	0	-43.781	0	0	0	0	0	
0	0	-43.356	0	0	0	0	0	
0	0	-42.39	0	0	0	0	0	
0	0	-43.041	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-20.768	-20.772	-20.792	0	-20.792	-20.792	-20.792	
0	0	-21.723	-21.75	0	-21.75	-21.75	-21.75	
0	0	0	-22.176	0	0	-22.176	-22.176	
0	0	0	0	0	0	0	0	
-42.88	-44.271	-45.121	0	0	0	0	0	
-43.531	-43.306	-44.696	0	0	0	0	0	
-43.956	-43.956	-43.731	0	0	0	0	0	
-44.381	-44.381	-44.381	0	0	0	0	0	
0	-21.63	-21.635	-21.662	0	0	-21.662	-21.662	
0	0	-20.768	-20.792	0	0	-20.792	-20.792	
0	0	0	-21.75	0	0	-21.75	-21.75	
0	0	0	0	0	0	0	0	
0	-43.846	-44.696	0	0	0	0	0	
0	-42.88	-44.271	0	0	0	0	0	
0	-43.531	-43.306	0	0	0	0	0	
0	-43.956	-43.956	0	0	0	0	0	
0	0	-22.055	-22.087	0	0	0	-22.087	
0	0	-21.63	-21.662	0	0	0	-21.662	
0	0	0	-20.792	0	0	0	-20.792	
0	0	0	0	0	0	0	0	
0	0	-44.271	0	0	0	0	0	
0	0	-43.846	0	0	0	0	0	
0	0	-42.88	0	0	0	0	0	
0	0	-43.531	0	0	0	0	0	
0	0	0	-22.513	0	0	0	0	
0	0	0	-22.087	0	0	0	0	
0	0	0	-21.662	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-40.1	-40.1	-40.1	0	-40.1	-40.1	-40.1	
0	0	0	0	-20.792	0	0	0	
0	0	0	0	-21.217	0	0	0	
0	0	0	0	-21.642	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	-21.662	0	0	0	
0	0	0	0	-22.087	0	0	0	
0	0	0	0	-22.513	0	0	0	
0	0	-21.012	-21.012	0	0	-21.012	-21.012	
0	0	-40.1	-40.1	0	0	-40.1	-40.1	
-20.792	0	0	0	-20.792	-20.792	0	0	
-21.217	0	0	0	-21.217	-21.217	0	0	
0	0	0	0	0	0	0	0	
0	0	-21.012	-21.012	0	0	-21.012	-21.012	
-21.662	0	0	0	-21.662	-21.662	0	0	
-22.087	0	0	0	-22.087	-22.087	0	0	
0	0	0	-21.437	0	0	0	-21.437	
0	0	0	-21.012	0	0	0	-21.012	
0	0	0	-40.1	0	0	0	-40.1	
-20.792	-20.792	0	0	-20.792	-20.792	-20.792	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	-21.012	0	0	0	-21.012	
-21.662	-21.662	0	0	-21.662	-21.662	-21.662	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-40.1	-40.1	-40.1	0	0	-40.1	-40.1	
-20.792	0	0	0	-20.792	0	0	0	
-21.217	0	0	0	-21.217	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-40.1	-40.1	0	0	0	-40.1	
-20.792	-20.792	0	0	-20.792	-20.792	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	-40.1	0	0	0	0	
0	-40.1	-40.1	-40.1	0	-40.1	-40.1	-40.1	
0	0	0	0	-20.792	0	0	0	
0	0	0	0	-21.217	0	0	0	
0	0	0	0	-21.642	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-21.012	-21.012	0	0	-21.012	-21.012	
0	0	-40.1	-40.1	0	0	-40.1	-40.1	
-20.792	0	0	0	-20.792	-20.792	0	0	
-21.217	0	0	0	-21.217	-21.217	0	0	
0	0	0	0	0	-42.93	0	0	
0	0	0	0	0	0	0	0	
-19.037	0	0	0	-19.037	-21.662	0	0	
-19.462	0	0	0	-19.462	-22.087	0	0	
0	0	0	-21.437	0	0	0	-21.437	
0	0	0	-21.012	0	0	0	-21.012	
0	0	0	-40.1	0	0	0	-40.1	
-20.792	-20.792	0	0	-20.792	-20.792	-20.792	0	
0	-43.896	0	0	0	-43.896	0	0	
0	0	0	0	0	0	0	0	
-23.436	0	0	-21.012	-23.436	0	0	-21.012	
-19.614	-21.662	0	0	-19.614	-21.662	-21.662	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-44.321	0	0	0	-44.321	0	0	
0	0	0	0	0	0	0	0	
-23.861	0	0	0	-23.861	0	0	0	
-24.286	0	0	0	-24.286	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
-41.095	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-42.93	0	0	0	-42.93	0	0	
0	0	0	0	0	0	0	0	
-22.47	0	-40.1	-40.1	-22.47	0	0	-40.1	
-18.707	-20.792	0	0	-18.707	-20.792	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-43.356	0	0	0	-43.356	0	0	
0	0	0	0	0	0	0	0	
-22.896	0	0	0	-22.896	0	0	0	
-23.321	0	0	-40.1	-23.321	0	0	0	
0	-40.1	-40.1	-40.1	0	-40.1	-40.1	-40.1	
0	0	0	0	-20.792	0	0	0	
0	0	0	0	-21.217	0	0	0	
0	0	0	0	-21.642	0	0	0	
0	-43.356	0	0	0	-43.261	0	0	
0	-21.668	-21.705	-21.705	0	0	-21.705	-21.705	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-21.012	-21.012	0	0	-21.012	-21.012	
0	0	-40.1	-40.1	0	0	-40.1	-40.1	
-20.792	0	0	0	-20.792	-20.792	0	0	
-21.217	0	0	0	-21.217	-21.217	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	-21.437	0	0	0	-21.437	
0	0	0	-21.012	0	0	0	-21.012	
0	0	0	-40.1	0	0	0	-40.1	
-20.792	-20.792	0	0	-20.792	-20.792	-20.792	0	
0	0	0	0	0	0	-43.356	0	
0	0	0	0	0	0	-42.93	0	
0	0	0	0	0	0	0	0	
-19.037	-19.037	0	0	-19.037	-19.037	-21.662	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-44.321	0	0	0	-44.321	0	
0	0	-43.896	0	0	0	-43.896	0	
0	0	0	0	0	0	0	0	
-23.436	-23.436	0	0	-23.436	-23.436	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
-41.095	-42.485	0	0	0	-42.39	0	0	
0	-20.798	-20.835	-20.835	0	0	-20.835	-20.835	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-42.06	0	0	0	0	0	0	
0	-41.095	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-43.356	0	0	0	-43.356	0	
0	0	-42.93	0	0	0	-42.93	0	
0	0	0	0	0	0	0	0	
-22.47	-22.47	0	-40.1	-22.47	-22.47	0	0	
0	-40.1	-40.1	-40.1	0	-40.1	-40.1	-40.1	
0	0	0	0	-20.792	0	0	0	
0	0	0	0	-21.217	0	0	0	
0	0	0	0	-21.642	0	0	0	
0	-43.356	-44.206	0	0	-43.261	-44.111	0	
0	-21.668	-21.679	-21.705	0	0	-21.678	-21.705	
0	0	-22.094	-22.131	0	0	0	-22.131	
0	0	0	0	0	0	0	0	
0	0	-21.012	-21.012	0	0	-21.012	-21.012	
0	0	-40.1	-40.1	0	0	-40.1	-40.1	
-20.792	0	0	0	-20.792	-20.792	0	0	
-21.217	0	0	0	-21.217	-21.217	0	0	
0	0	-43.781	0	0	0	-43.686	0	
0	0	-43.356	0	0	0	-43.261	0	
0	0	-21.668	-21.705	0	0	0	-21.705	
0	0	0	0	0	0	0	0	
0	0	0	-21.437	0	0	0	-21.437	
0	0	0	-21.012	0	0	0	-21.012	
0	0	0	-40.1	0	0	0	-40.1	
-20.792	-20.792	0	0	-20.792	-20.792	-20.792	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	-43.781	
0	0	0	0	0	0	0	-43.356	
0	0	0	0	0	0	0	-42.93	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
-41.095	-42.485	-43.336	0	0	-42.39	-43.241	0	
0	-20.798	-20.808	-20.835	0	0	-20.808	-20.835	
0	0	-21.223	-21.26	0	0	0	-21.26	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	-42.06	-42.911	0	0	0	-42.816	0	
0	-41.095	-42.485	0	0	0	-42.39	0	
0	0	-20.798	-20.835	0	0	0	-20.835	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	-42.485	0	0	0	0	0	
0	0	-42.06	0	0	0	0	0	
0	0	-41.095	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
